id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough,before_pandemic
35353949,Spacious Two Bedroom-Prime Manhattan Midtown Loc,17689167,Steph,Midtown,40.75124,-73.98451,Entire home/apt,342.0,3,2,2019-06-23,2.0,1,40,10018,1.0,Manhattan,1
35374230,Charming 2BR Apartment in Midtown Manhattan,264851724,Jose,Midtown,40.75508,-73.96706999999999,Entire home/apt,347.0,3,4,2019-07-03,4.0,1,157,10022,1.0,Manhattan,1
35387029,Spectacular Room available in Luxury Soho Apt,212910330,Stephanie,SoHo,40.72273,-74.00352,Private room,400.0,4,2,2019-07-01,2.0,1,60,10013,1.0,Manhattan,1
35412877,Spacious Full Floor Loft near Hudson Yards,260267559,Anila,Midtown,40.754259999999995,-73.98968,Entire home/apt,489.0,3,1,2019-06-25,1.0,1,259,10018,1.0,Manhattan,1
35424717,"2Br Apartment  in Soho - Enough said, right?!",9883499,Emily,SoHo,40.72358,-74.00397,Entire home/apt,230.0,1,1,2019-06-06,0.91,1,6,10013,1.0,Manhattan,1
35425032,Beautiful 2 Bedroom Apt Near Times Square,266601642,Liz,Hell's Kitchen,40.75431,-73.99459,Entire home/apt,185.0,3,1,2019-06-20,1.0,1,267,10018,1.0,Manhattan,1
35428184,Private Room in Manhattan near Central Park,59392910,Tara,Upper East Side,40.76462,-73.95841999999999,Private room,108.0,1,4,2019-07-07,4.0,1,113,10065,1.0,Manhattan,1
35432326,Beautiful Luxury Studio on Wall St- Sleeps up to 4,63941116,Folami,Financial District,40.70606,-74.00899,Entire home/apt,199.0,1,3,2019-06-20,3.0,1,324,10005,1.0,Manhattan,1
35448360,Oversized Studio in the Heart of Midtown,207897448,Thom,Midtown,40.7575,-73.9643,Entire home/apt,185.0,2,3,2019-06-26,3.0,1,43,10022,1.0,Manhattan,1
35464662,BEAUTIFUL MADISON AVE STUDIO -- EXPERIENCED HOST!,25012594,Shane,Upper East Side,40.76801,-73.96896,Entire home/apt,140.0,2,2,2019-06-22,2.0,1,105,10065,1.0,Manhattan,1
35468906,Gorgeous 1BR Upper West Side *NEW LISTING *,266860871,Georgia,Upper West Side,40.787,-73.97237,Entire home/apt,200.0,2,1,2019-07-03,1.0,1,265,10024,1.0,Manhattan,1
35480817,★★★Chic place in center of Manhattan★★★,266828681,Alex,Hell's Kitchen,40.75493,-73.99458,Entire home/apt,320.0,1,12,2019-07-02,12.0,1,189,10018,1.0,Manhattan,1
35484875,Luxury apt with Statue of Liberty view,266966503,Nyc,Financial District,40.70629,-74.01535,Entire home/apt,200.0,1,1,2019-06-27,1.0,1,326,10004,1.0,Manhattan,1
35487783,Lovely Private 1 bed + 1 bath in my shared duplex,15163034,Gonzalo,Upper East Side,40.77005,-73.95926,Entire home/apt,119.0,3,3,2019-07-02,3.0,1,174,10021,1.0,Manhattan,1
35492191,Budget-Friendly 1 Bedroom 1 Bath near Wall St,71577601,Gensing,Financial District,40.70595,-74.00974000000001,Entire home/apt,250.0,2,2,2019-06-21,2.0,1,335,10005,1.0,Manhattan,1
35507713,Beautiful Ground Floor Upper East Side Apartment,80164857,Nicole,Upper East Side,40.76453,-73.95867,Entire home/apt,160.0,4,1,2019-06-17,1.0,1,243,10065,1.0,Manhattan,1
35576863,JAVITS Beautiful Stay for your NYC Vacation *****,83819376,Ryan & Mary,Hell's Kitchen,40.75438,-73.99378,Entire home/apt,843.0,1,4,2019-07-04,4.0,1,358,10018,1.0,Manhattan,1
35578913,Luxury Studio-Wall Street Awesome View & King Bed,267678892,Sang,Financial District,40.7061,-74.00936,Entire home/apt,225.0,1,1,2019-06-20,1.0,1,82,10005,1.0,Manhattan,1
35579143,"Eastnest, amazing couch for your stay.",26364534,Mauricio,Upper East Side,40.764179999999996,-73.9555,Shared room,66.0,1,1,2019-07-05,1.0,1,70,10065,1.0,Manhattan,1
35580305,Beautiful studio loft on Wall St for 4,267702003,Tracie,Financial District,40.70517,-74.00907,Entire home/apt,215.0,1,4,2019-06-23,4.0,1,246,10004,1.0,Manhattan,1
35593963,Great Apartment close to Time Square,264833923,Sharoom,Hell's Kitchen,40.75612,-73.99263,Entire home/apt,209.0,3,1,2019-06-27,1.0,1,68,10018,1.0,Manhattan,1
35596923,3 Bedroom NEAR SUBWAY & SOHO A+ LOCATION,216786331,Alex,SoHo,40.71891,-74.00024,Entire home/apt,429.0,5,2,2019-07-03,2.0,1,152,10013,1.0,Manhattan,1
35598472,Clean Affordable Luxury Studio on Wall St,267818706,Jonathan,Financial District,40.706109999999995,-74.00773000000001,Entire home/apt,205.0,1,3,2019-06-23,3.0,1,45,10005,1.0,Manhattan,1
35614490,Luxury Wall Street Apartment,62271274,Kayla,Financial District,40.70537,-74.00784,Entire home/apt,220.0,2,1,2019-06-12,1.0,1,10,10005,1.0,Manhattan,1
35647761,Charming 2 Bedroom (Converted) Loft -Wall St for 5,267818779,Jonathan,Financial District,40.70567,-74.00565999999999,Entire home/apt,265.0,1,2,2019-06-24,2.0,1,246,10005,1.0,Manhattan,1
35650326,안전하고 조용한 숙소,40971988,Hyunje,Upper East Side,40.76954,-73.94959,Private room,75.0,1,4,2019-07-01,4.0,1,9,10075,1.0,Manhattan,1
35681056,"Elegant Times Square Apartment, with City Views!!!",268392801,Marisa,Hell's Kitchen,40.75597,-73.99457,Entire home/apt,251.0,3,3,2019-07-04,3.0,1,258,10018,1.0,Manhattan,1
35692073,Prime location! 5BR with 3BA Townhouse + Patio!,268207118,Rosaline,Midtown,40.75959,-73.96473,Entire home/apt,279.0,3,2,2019-06-22,2.0,1,244,10022,1.0,Manhattan,1
35716058,Lux 23rd Fl. Wall St. Apartment,7169907,Nikki,Financial District,40.704240000000006,-74.00789,Entire home/apt,135.0,2,2,2019-07-05,2.0,1,2,10005,1.0,Manhattan,1
35760845,Cozy UWS Only two blocks away from Central Park!,261451511,Valeria,Upper West Side,40.785270000000004,-73.97623,Private room,150.0,2,3,2019-06-30,3.0,1,21,10024,1.0,Manhattan,1
35819469,Best Location! Massive 5BR Townhouse w/ Deck!,255306962,Roman,Midtown,40.7624,-73.9693,Entire home/apt,299.0,30,2,2019-06-26,2.0,1,248,10022,1.0,Manhattan,1
35844248,LUXURY apartment in the upper east side .,233756380,Andrea,Upper East Side,40.77098,-73.9524,Entire home/apt,115.0,2,1,2019-06-24,1.0,1,234,10075,1.0,Manhattan,1
35880886,*Modern Upper East Side Studio *,74031703,Tanpreet,Upper East Side,40.768679999999996,-73.95166,Entire home/apt,100.0,1,1,2019-06-20,1.0,1,134,10021,1.0,Manhattan,1
35907127,Huge 1 Bedroom Apt +balcony,265498730,Tatiana,Hell's Kitchen,40.76212,-73.99771,Entire home/apt,280.0,3,2,2019-07-01,2.0,1,341,10018,1.0,Manhattan,1
36002857,Soho Comfort,91111113,Javier,SoHo,40.722359999999995,-74.00255,Entire home/apt,125.0,3,1,2019-07-03,1.0,1,77,10013,1.0,Manhattan,1
36029624,Lovely Two Bedroom Next to Central Park,218969291,Danielle,Upper West Side,40.78635,-73.97636,Entire home/apt,279.0,5,2,2019-07-02,2.0,1,346,10024,1.0,Manhattan,1
36034580,Cozy Apartment in the Historic Village of FiDi!,32990881,Alicia,Financial District,40.70328,-74.01099,Entire home/apt,180.0,2,2,2019-06-30,2.0,1,295,10004,1.0,Manhattan,1
36076577,Luxury Private One Bedroom in the Upper East Side,271391063,Bryan,Upper East Side,40.76943,-73.95608,Entire home/apt,165.0,1,1,2019-06-30,1.0,1,5,10021,1.0,Manhattan,1
36106887,Simple + Cute + Spacious Studio (Perfect for 1-2),102848162,Daniel,Upper West Side,40.78627,-73.97995,Entire home/apt,149.0,1,1,2019-07-03,1.0,1,189,10024,1.0,Manhattan,1
36112469,"Perfect location, beautiful apartment in the City",44183725,Neelam,Chelsea,40.75095,-73.99542,Entire home/apt,185.0,3,1,2019-07-01,1.0,1,7,10018,1.0,Manhattan,1
36152878,Cozy Apartment in Midtown West,271928929,Asil,Hell's Kitchen,40.754020000000004,-73.99318000000001,Entire home/apt,75.0,1,4,2019-07-05,4.0,1,98,10018,1.0,Manhattan,1
36224876,Upper East Side Apt By The Water,46232598,Caitlin,Upper East Side,40.77001,-73.94915,Entire home/apt,150.0,1,1,2019-07-01,1.0,1,130,10075,1.0,Manhattan,1
36242888,Upper East Site Luxury 2 Bed rooms,12579773,Jean-Nicolas,Upper East Side,40.76996,-73.95116999999999,Private room,220.0,4,1,2019-07-03,1.0,1,15,10021,1.0,Manhattan,1
36273046,Elegant Spacious UES private room,267839371,Celine,Upper East Side,40.77551,-73.95404,Private room,120.0,1,1,2019-07-06,1.0,2,358,10028,1.0,Manhattan,1
36274037,Cozy Wall Street Studio,272816114,Schmid,Financial District,40.70583,-74.01038,Entire home/apt,170.0,1,1,2019-07-06,1.0,1,323,10005,1.0,Manhattan,1
36335990,Sunny Studio steps from Wall Street,269870940,Farina,Financial District,40.70603,-74.01084,Entire home/apt,75.0,1,1,2019-07-03,1.0,1,181,10004,1.0,Manhattan,1
15711,2 bedroom Upper East Side,61491,D,"New York, United States",40.77065,-73.95269,Entire home/apt,173.0,2,83,7/8/2020,0.63,2,76,10075,1.0,Manhattan,0
26362,"Times Square, Safe, Clean and Cozy!",59734,Luiz,,40.75527,-73.99291,Private room,76.0,2,374,2/27/2020,2.93,1,346,10018,1.0,Manhattan,0
29683,Stylish & Sleek Apartment Near SoHo!,125857,Uli,"New York, United States",40.72392,-73.99143000000001,Entire home/apt,132.0,5,109,10/17/2020,0.86,1,318,10013,1.0,Manhattan,0
33156,"Sunny, Clean Zen Home w pr.Bath",128669,Alex,"New York, United States",40.78849,-73.96883000000001,Entire home/apt,150.0,120,20,10/14/2020,0.17,1,365,10024,1.0,Manhattan,0
39267,CENTRAL PARK LOFT all for YOU,168417,Marie,,40.77456,-73.95323,Entire home/apt,99.0,1,264,10/4/2020,2.49,2,314,10028,1.0,Manhattan,0
43726,"Apartment in Tribeca, NYC Panoramic VIEWS~",191091,Ev,,40.71915,-74.01017,Entire home/apt,250.0,3,12,10/19/2020,0.96,1,160,10013,1.0,Manhattan,0
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,"New York, United States",40.71947,-74.00372,Entire home/apt,500.0,4,106,1/2/2020,0.95,1,99,10013,1.0,Manhattan,0
65981,Lovely Manhattan Studio for Long Term Stays Only!,322729,Holly,,40.77032,-73.95008,Entire home/apt,99.0,31,64,6/20/2020,0.54,1,308,10075,1.0,Manhattan,0
68735,Prewar Penthouse w Private Terrace,342054,Violetta,,40.78971,-73.9729,Entire home/apt,199.0,11,33,3/16/2020,0.3,1,362,10024,1.0,Manhattan,0
68974,Unique spacious loft on the Bowery,281229,Alicia,"New York, United States",40.719429999999996,-73.99627,Entire home/apt,611.0,2,216,9/1/2020,1.83,1,351,10013,1.0,Manhattan,0
132661,Time Square  Shared APT.,651818,Lucio,"New York, United States",40.75505,-73.99186999999999,Private room,59.0,7,74,1/19/2020,1.01,2,54,10018,1.0,Manhattan,0
171304,Cozy Loft Studio on RIVERSIDE PARK,817298,Rich @The Bento,"New York, United States",40.79067,-73.97619,Entire home/apt,125.0,30,95,8/8/2020,0.84,1,127,10024,1.0,Manhattan,0
233662,Large Sunny Luxe Prvt Room/Midtown,1223568,Tiffany,"New York, United States",40.75548,-73.96805,Private room,185.0,2,67,7/23/2020,0.61,1,0,10022,1.0,Manhattan,0
249804,Penthouse Cottage style In UWS    2 to 4 people,1309145,Franca,"New York, United States",40.789640000000006,-73.98204,Entire home/apt,150.0,7,45,10/14/2020,0.41,2,72,10024,1.0,Manhattan,0
251277,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Carol,"New York, United States",40.785579999999996,-73.9726,Private room,140.0,2,130,2/17/2020,2.68,1,0,10024,1.0,Manhattan,0
260765,Modern Pre-War LoftStudio,480943,Ro,"New York, United States",40.76928,-73.95021,Entire home/apt,250.0,3,300,10/30/2020,3.19,1,0,10021,1.0,Manhattan,0
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,C,"New York, United States",40.79433,-73.9765,Entire home/apt,171.0,2,157,11/1/2020,1.46,1,0,10024,1.0,Manhattan,0
266146,Beautiful studio by Central Park,1385157,Brian,,40.78448,-73.97289,Entire home/apt,109.0,30,38,8/22/2020,0.35,5,347,10024,1.0,Manhattan,0
274257,Duplex on the Upper East Side-59th,1434224,Michael,,40.76321,-73.96435,Private room,72.0,3,18,10/24/2020,0.17,1,23,10065,1.0,Manhattan,0
288726,Cozy Railroad Apt.,107853,Flo,"New York, United States",40.71886,-73.99741,Private room,109.0,3,55,1/3/2020,0.56,1,0,10013,1.0,Manhattan,0
302705,Wonderful Room on the UES 2,1439222,Virginia,,40.77089,-73.95817,Private room,60.0,30,1,1/11/2020,0.1,1,322,10021,1.0,Manhattan,0
328040,"Awesome views, Central location",1676487,Robyn,,40.74989,-73.98403,Entire home/apt,249.0,10,30,10/29/2020,0.35,1,59,10018,1.0,Manhattan,0
341525,Master Bedroom w/ Walk-in Closet,1732559,J,"New York, United States",40.75763,-73.99481999999999,Private room,106.0,2,78,7/25/2020,0.8,3,150,10018,1.0,Manhattan,0
351859,Exquisite Spacious Studio in Midtown,417652,Ron,"New York, United States",40.74964,-73.99158,Entire home/apt,245.0,4,90,1/3/2020,0.87,1,0,10018,1.0,Manhattan,0
386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,"New York, United States",40.7685,-73.96034,Private room,85.0,28,99,7/8/2020,0.95,1,154,10021,1.0,Manhattan,0
501041,UPWS SUNNY DUPLEX + PATIO NEAR CENTRAL PARK,1386685,Aleksandra,"New York, United States",40.78451,-73.97882,Entire home/apt,250.0,7,1,10/12/2020,1.0,1,88,10024,1.0,Manhattan,0
515015,"UES Manhattan. Apt, upscale decor  Views, balcony",2536060,Monica,"New York, United States",40.77308,-73.9516,Entire home/apt,250.0,4,13,2/10/2020,0.13,1,365,10028,1.0,Manhattan,0
518566,"Gorgeous, charming Upper East private room",1497427,Andi,"New York, United States",40.77108,-73.95966999999999,Private room,87.0,3,15,10/15/2020,0.16,2,341,10021,1.0,Manhattan,0
530576,"70’sUWS,brnstne charm-NYC opening up to tourists",263510,Sandy,"New York, United States",40.78111,-73.97739,Private room,68.0,30,90,2/19/2020,1.14,1,0,10024,1.0,Manhattan,0
567073,Charming Apartment in Mott street NYC,2789268,Alvaro,,40.71889,-73.99851,Entire home/apt,100.0,2,22,10/15/2020,0.22,1,49,10013,1.0,Manhattan,0
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,2965915,Amy,"New York, United States",40.7839,-73.97896999999999,Entire home/apt,156.0,7,15,1/1/2020,0.23,1,0,10024,1.0,Manhattan,0
652371,ELEGANT MIDTOWN EAST STUDIO E.52 ST,1475015,Mike,,40.75656,-73.96884,Entire home/apt,83.0,30,7,9/29/2020,0.09,51,340,10022,1.0,Manhattan,0
657217,Prime location near Central Park !!,3312204,Olga,"New York, United States",40.7779,-73.95246,Private room,69.0,1,403,3/8/2020,4.12,1,365,10028,1.0,Manhattan,0
660036,Great Apt Steps from Central Park,3330459,Lynne,,40.78754,-73.96989,Private room,113.0,1,100,2/21/2020,1.01,1,0,10024,1.0,Manhattan,0
739239,Luxury Furnished 1 BR Apartment Near Central Park,15145088,Izi,"New York, United States",40.78674,-73.97243,Entire home/apt,134.0,30,6,7/31/2020,0.08,8,365,10024,1.0,Manhattan,0
741797,Luxury Tribeca 1bdr in Doorman Bldg,3131199,Oly,"New York, United States",40.717459999999996,-74.00345,Entire home/apt,259.0,2,22,1/1/2020,0.23,1,0,10013,1.0,Manhattan,0
746088,Little Italy gem Center of it all!,1483464,Robert,"New York, United States",40.71955,-73.99706,Entire home/apt,149.0,3,239,8/30/2020,2.45,1,365,10013,1.0,Manhattan,0
804246,"HUGE, PRIVATE, SUNLIT ROOM IN DOWNTOWN NYC LOFT!",4233030,Michael,"New York, United States",40.717859999999995,-73.99518,Private room,195.0,3,73,1/1/2020,0.77,1,180,10013,1.0,Manhattan,0
846871,"Cozy 1 BR near Central Park, AMNH, The MET & More",3179895,Dee,"New York, United States",40.784290000000006,-73.97815,Private room,85.0,2,245,3/10/2020,2.62,1,0,10024,1.0,Manhattan,0
848220,LUXURY APT w PRIVATE GARDEN NYC UES,4425694,Gregory,,40.767140000000005,-73.95922,Entire home/apt,181.0,1,227,9/20/2020,2.38,1,344,10021,1.0,Manhattan,0
923725,Gorgeous PermaGO Private Room  in City Hall  - 1/2,4887492,Gershwyn,,40.71167,-74.00832,Private room,71.0,7,27,1/25/2020,0.3,5,180,10007,1.0,Manhattan,0
1020625,PETS Welcome!  XL Luxury UES One Bedroom w/Terrace,5615192,K,"New York, United States",40.77432,-73.95787,Entire home/apt,115.0,30,54,8/14/2020,0.61,1,93,10021,1.0,Manhattan,0
1036734,Apartment in the heart of Upper East Side,5707409,Mary,"New York, United States",40.770540000000004,-73.95496999999999,Entire home/apt,105.0,3,259,10/4/2020,2.81,1,0,10021,1.0,Manhattan,0
1056445,Upscale Designer Studio-1 block from Central Park,1600541,Marina,"New York, United States",40.7673,-73.97026,Entire home/apt,224.0,3,97,5/29/2020,1.06,1,180,10065,1.0,Manhattan,0
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,"New York, United States",40.7744,-73.95578,Entire home/apt,299.0,1,127,9/17/2020,1.39,1,356,10075,1.0,Manhattan,0
1183667,Sunlit cozy studio apt in UWS (70s),6474981,Kinneret,,40.779379999999996,-73.98721,Entire home/apt,43.0,4,60,6/29/2020,1.33,1,42,10069,1.0,Manhattan,0
1189378,Authentic Soho Loft (1200 sq ft),867249,Norwin,"New York, United States",40.71976,-74.00571,Entire home/apt,185.0,2,148,3/8/2020,1.66,1,130,10013,1.0,Manhattan,0
1255828,Sunny Beach House type room on UWS,5561816,Caitlin,"New York, United States",40.783229999999996,-73.98105,Private room,95.0,2,221,3/14/2020,2.47,1,346,10024,1.0,Manhattan,0
1357021,MIDTOWN EAST 1BR APARTMENT WITH BACKYARD,1411399,Carlos,"New York, United States",40.75639,-73.96558,Entire home/apt,245.0,1,97,3/7/2020,1.12,3,185,10022,1.0,Manhattan,0
1380326,Positive Cozy Room!,7475363,Lola,"New York, United States",40.76723,-73.9551,Private room,65.0,2,99,3/17/2020,1.15,2,362,10021,1.0,Manhattan,0
1507845,"Rare large modern garden studio, comfy; location!",109505,Jason,"New York, United States",40.77006,-73.95441,Entire home/apt,149.0,2,150,10/27/2020,1.73,1,0,10021,1.0,Manhattan,0
1560339,Entire Modern Studio Apartment with ROOFTOP Access,3038687,Karen,"New York, United States",40.789809999999996,-73.97518000000001,Entire home/apt,79.0,30,31,10/11/2020,0.36,7,162,10024,1.0,Manhattan,0
1640995,One bedroom apartment - UES,8313953,Natalie,"New York, United States",40.76866,-73.9536,Entire home/apt,130.0,6,52,7/2/2020,0.77,1,31,10021,1.0,Manhattan,0
1645772,"Private Entrance/Bath, 2 story Apt.",8026393,Ruth,"New York, United States",40.77118,-73.9527,Private room,106.0,2,132,3/14/2020,1.52,1,360,10075,1.0,Manhattan,0
1844088,Renovated Studio Midtown East,1512462,Evan & Maria,"New York, United States",40.7525,-73.96491999999999,Entire home/apt,84.0,4,150,3/26/2020,1.79,2,297,10022,1.0,Manhattan,0
1877255,"PRIVATE Room, located Center of the MANHATTAN",7748646,Denise,"New York, United States",40.77792,-73.95338000000001,Private room,89.0,3,150,3/5/2020,1.78,1,179,10028,1.0,Manhattan,0
1881846,Full apt with sunny room in the heart of the city,586409,Ahmed,"New York, United States",40.75375,-73.96556,Entire home/apt,186.0,2,144,3/1/2020,1.71,1,88,10022,1.0,Manhattan,0
1887291,"Private, Peaceful Times Square 1BR",9817733,Ana,"New York, United States",40.754059999999996,-73.99376,Entire home/apt,110.0,2,193,8/9/2020,2.3,1,93,10018,1.0,Manhattan,0
1895196,Apt near Museum Mile,9847713,Ksenia,"New York, United States",40.76981,-73.95812,Entire home/apt,89.0,5,281,10/18/2020,3.31,1,324,10021,1.0,Manhattan,0
2055050,Charming studio upper east side NYC,10525320,Candace,"New York, United States",40.773759999999996,-73.95343000000001,Entire home/apt,125.0,14,68,1/7/2020,0.89,2,350,10075,1.0,Manhattan,0
2096968,*Experience & Live Like A Real New Yorker *,1461630,Ro,,40.76352,-73.95548000000001,Entire home/apt,153.0,4,118,3/12/2020,1.42,1,363,10065,1.0,Manhattan,0
2100174,Private Furnished Studio Apartment,10710522,Jessica,,40.77452,-73.94951,Entire home/apt,100.0,30,32,7/5/2020,0.4,1,365,10028,1.0,Manhattan,0
2165107,Cozy Manhattan 1 BR,10533538,Sean,"New York, United States",40.7604,-73.96029,Entire home/apt,90.0,6,30,1/6/2020,0.38,1,0,10021,1.0,Manhattan,0
2210041,Central Park Charming Getaway!,8112314,Mena,"New York, United States",40.786159999999995,-73.97348000000001,Private room,63.0,4,132,3/15/2020,1.77,1,365,10024,1.0,Manhattan,0
2214831,LAVISH 2 BR APT by Central Park!!!,11297009,Lex,"New York, United States",40.78605,-73.97354,Entire home/apt,223.0,1,185,10/25/2020,2.31,3,359,10024,1.0,Manhattan,0
2223247,Lovely Duplex (2-story) flat on the UES,11111521,Victoria,"New York, United States",40.772659999999995,-73.95257,Entire home/apt,220.0,3,23,1/1/2020,0.29,1,0,10075,1.0,Manhattan,0
2254817,Elegant private studio in Manhattan 73 St. & 3 Ave,9420221,Kourosh,"New York, United States",40.76886,-73.95877,Entire home/apt,115.0,30,5,3/23/2020,0.21,1,29,10021,1.0,Manhattan,0
2489407,Peaceful Bed w Breakfast - Manhattan,3562864,Daniel,"New York, United States",40.77194,-73.94773,Private room,84.0,3,159,1/2/2020,2.01,1,363,10028,1.0,Manhattan,0
2607583,Exquisite Furnished 1-BR Studio,13347167,AFI Apartments,"New York, United States",40.77231,-73.95588000000001,Entire home/apt,98.0,30,8,3/31/2020,0.17,30,0,10075,1.0,Manhattan,0
3059273,1 bedroom  in  Nolita/Soho,15569250,SoSo,,40.72002,-73.99663000000001,Private room,110.0,2,18,3/14/2020,0.38,1,364,10013,1.0,Manhattan,0
3241858,Right in the center of Manhattan,1866033,Chen,,40.7659,-73.96611,Entire home/apt,250.0,4,112,3/25/2020,1.47,1,88,10065,1.0,Manhattan,0
3262930,Cosy room with private bathroom-NYC,16500110,Irena,,40.76572,-73.95541,Private room,140.0,3,136,2/1/2020,1.75,1,362,10021,1.0,Manhattan,0
3279671,Quiet 1BR in Chelsea,109738,Michelle,"New York, United States",40.7518,-73.9969,Entire home/apt,106.0,2,188,8/16/2020,2.52,1,0,10018,1.0,Manhattan,0
3344237,Stay in the heart of the East side!,16879147,Alejandro,"New York, United States",40.75958,-73.96231,Private room,125.0,2,65,1/1/2020,0.84,1,365,10022,1.0,Manhattan,0
